,T01 Wind Speed [m/s],T01 Air Density [kg/m^3], T01 Active Power [kW]
213,10.162921580514901,1.151,2458.368915663068
214,6.910743706840514,1.139,892.0904821805534
215,4.451348238112656,1.137,226.40328373100948
216,9.279886488570455,1.156,1846.2714297253237
217,9.916520353580893,1.153,2337.7446312405614
218,9.495891946875377,1.1829999999999998,2309.751777291394
219,12.53914660723685,1.138,2549.5156416801215
220,4.658649789506058,1.156,237.3181865705199
221,20.267640608653604,1.164,2550.0
222,10.663301257362624,1.155,2486.8422099723675
223,8.845679267994477,1.1729999999999998,1904.861132524927
224,3.2188483582084872,1.184,35.9413100848317
225,3.046688183438823,1.164,63.61682487880177
226,5.436115191506308,1.1789999999999998,354.58518972703666
227,15.646066111072967,1.168,2550.0
228,7.511038363266899,1.159,1048.609242792239
229,12.769503427771715,1.1789999999999998,2550.0000000000005
230,6.281316082019175,1.1769999999999998,598.7721419181137
231,6.183935103986326,1.18,681.8598217293433
232,7.47349281962099,1.1729999999999998,964.4791300471945
233,11.646536076307106,1.1629999999999998,2535.634563030283
234,9.206073517664333,1.157,1932.1325348408677
235,11.01087276121673,1.1709999999999998,2507.140786915349
236,15.218744836209828,1.162,2550.0
237,6.549268470966002,1.161,659.4360689779905
238,10.59544097302558,1.1669999999999998,2501.173600326538
239,4.852983990741704,1.1789999999999998,263.47827762489845
240,5.712218585493109,1.162,377.67152321771164
241,1.8820640640087762,1.155,0.0
242,11.95800206589772,1.184,2546.7461565894246
243,9.609075336023778,1.176,2259.060743764532
244,9.475932776778063,1.1809999999999998,2361.302161989709
245,9.884698854150082,1.139,2326.3935267757765
246,8.192644014674787,1.18,1450.4104046024272
247,3.4918751782144057,1.158,71.38463224341243
248,8.034851080145332,1.16,1176.0061761241404
249,8.346634592813375,1.1789999999999998,1347.522486394424
250,6.301635836296268,1.1689999999999998,575.3551117405657
251,7.500813507893471,1.153,1072.677441949187
252,10.78181293922292,1.174,2507.3166583787233
253,4.285145314245695,1.1729999999999998,158.49599265224992
254,11.515709553398473,1.1649999999999998,2540.129774035606
255,7.281884318927882,1.14,1034.4919416871294
256,3.5975004925096976,1.1629999999999998,94.13529634696084
257,6.873481981548897,1.137,798.2019456019975
258,11.63353212503376,1.1649999999999998,2532.663201107235
259,16.990754767332554,1.168,2550.0
260,11.136211576675754,1.156,2524.142306399318
261,14.143382457320927,1.1829999999999998,2550.0
262,6.465464995140196,1.1669999999999998,615.238587625841
263,11.9720743312026,1.148,2546.686821324908
264,7.981033209341946,1.152,1162.1922865430743
265,7.757590342317171,1.1769999999999998,1094.285281662134
266,7.574853335607995,1.142,1084.6597560178282
267,9.309964440359982,1.138,2134.157767798749
268,8.32703529294337,1.152,1475.626260988828
269,11.236647637673586,1.158,2526.890126955277
270,14.238798348276166,1.1749999999999998,2550.0
271,7.368939165090156,1.18,905.4277426107603
272,8.822212972956162,1.141,1532.710833484954
273,12.691440930531824,1.174,2549.445949619595
274,6.585514091604113,1.142,683.4007623847017
275,8.969127816846678,1.1649999999999998,1871.3029716924227
276,15.656625749390336,1.182,2549.9999999999995
277,15.977024717820289,1.1749999999999998,2550.0
278,5.43463775157252,1.157,401.6700331879253
279,12.07485090113753,1.174,2548.9790508096285
280,11.392681499738034,1.1809999999999998,2544.5287204543283
281,13.34460313310527,1.17,2549.9955021530636
282,8.495835453090072,1.1769999999999998,1462.9325359521952
283,10.1779711042184,1.148,2451.2884904721222
284,13.277920570399115,1.157,2550.0000000000005
285,7.111275566018467,1.18,927.4141383592357
286,6.365020062411624,1.1849999999999998,693.5178454093164
287,4.0395408452492685,1.1649999999999998,178.61071482892865
288,13.784916282846266,1.157,2550.0
289,7.006757511363045,1.164,854.5125463670778
290,3.9111340670052326,1.142,89.00703629117568
291,11.787322563874518,1.184,2548.7508717460546
292,11.91238251485703,1.1849999999999998,2548.854641421628
293,10.678721013417297,1.186,2521.5227681796882
294,12.227833410810392,1.16,2549.2183257478328
295,5.819768129136839,1.153,403.9444267651073
296,5.146002905897607,1.142,257.3196370368537
297,3.34328745042659,1.137,78.95430247486146
298,6.61179422514725,1.137,717.668688547701
299,5.27755713466228,1.15,387.18756606708166
300,12.17339730482737,1.176,2549.1098085904955
301,5.103297946383013,1.164,257.14294675151814
302,10.523456602464472,1.186,2506.9925115509272
303,4.285436537402504,1.1769999999999998,200.39068192662845
304,11.322572340633753,1.152,2515.6824327642003
305,14.051992015477444,1.182,2550.0
306,3.9825473087977046,1.154,159.7242339520148
307,4.739614375521599,1.15,246.81865022248013
308,11.165008878976105,1.145,2498.644776201978
309,8.778244519499284,1.138,1522.4334862245887
310,7.391572173672948,1.174,991.5277206296666
311,13.715076918048053,1.149,2550.0
312,3.742870110516621,1.18,105.1134082535804
313,4.014838032716323,1.18,104.98446206175728
314,7.506793058998988,1.184,961.9733784822371
315,6.9654394096406085,1.1669999999999998,808.9994604659303
316,7.135914993651,1.1709999999999998,1007.3216300299185
317,7.8142868735692375,1.147,1089.7399002959578
318,8.642850002120502,1.147,1469.269084632393
319,2.9197280148623816,1.1749999999999998,52.25169907961762
320,7.226552807590494,1.1789999999999998,991.9331268526482
321,11.360481866947445,1.176,2534.769638205367
322,4.080408419713143,1.17,127.46569065814876
323,10.230370783129846,1.186,2499.410102853005
324,14.330971101775601,1.1689999999999998,2550.0
325,9.709801188904471,1.168,2241.9497313173288
326,11.224556017591457,1.157,2535.022913923486
327,6.83165515342384,1.141,746.8993532651349
328,12.922543467099857,1.153,2549.5840107436484
329,11.540468499468442,1.164,2545.340988414923
330,6.775626802767871,1.17,750.6827647961459
331,9.308566767973318,1.149,1977.1857936857552
332,10.387956048787796,1.141,2477.0903012682757
333,8.120111300108398,1.184,1226.459660476071
334,3.163602282390675,1.153,40.52398647122098
335,4.683799579553303,1.174,236.76148384042898
336,7.500048427181906,1.1689999999999998,1023.3875752951742
337,12.79193208368237,1.146,2548.9892650579
338,13.36066924725479,1.166,2550.0
339,4.72879458087167,1.158,235.78282202127
340,4.519611833773588,1.154,194.5213137646738
341,11.180469661630948,1.1729999999999998,2540.8069670473915
342,6.497052511097734,1.1809999999999998,739.2862510586212
343,11.444203350973714,1.149,2535.521125714594
344,7.142112770666627,1.14,796.9294733179033
345,11.815195976406972,1.18,2545.9076241043867
346,14.673089078784315,1.18,2550.0
347,7.509294155372244,1.152,990.7773603555866
348,9.049258238115828,1.1829999999999998,2085.6456794259993
349,14.209175881492893,1.174,2550.0
350,10.391846334721485,1.155,2482.7748982479698
351,11.225113562155787,1.1769999999999998,2541.9839446043625
352,8.19504511922978,1.16,1279.5766713894611
353,13.460701990437862,1.186,2550.0
354,11.498704110100771,1.138,2520.4466642860557
355,5.488019410125686,1.159,402.96183240366724
356,11.722772909884368,1.161,2541.1540264358905
357,9.606315645504763,1.182,2197.547172938486
358,12.604310436882454,1.168,2548.8988305092457
359,12.498955588896116,1.1709999999999998,2549.8710983407345
360,13.02178288233727,1.182,2550.0
361,14.37263093767571,1.152,2550.0
362,2.732267196748061,1.154,0.0
363,15.341023737309563,1.137,2549.9999999999995
364,11.33060302478939,1.1809999999999998,2529.8034772322476
365,5.586283433399332,1.1829999999999998,371.0553983688176
366,7.169024568994036,1.158,950.0476727733944
367,14.627275602152022,1.178,2550.0
368,6.434650665545864,1.144,739.553211248148
369,8.582572644803555,1.18,1569.3352690862225
370,7.160739955794407,1.172,819.7102012977224
371,11.801031907028818,1.1729999999999998,2540.589620209959
372,5.045301378188203,1.184,348.6902325399449
373,7.640133855520019,1.156,1220.9201346307339
374,9.3054547343793,1.153,2153.9615310071035
375,15.334835033361566,1.154,2550.0
376,6.612166581751307,1.166,799.7904029127561
377,11.104336135119677,1.168,2537.0973104088384
378,14.372692118336236,1.174,2550.0
379,13.100225025972817,1.184,2550.0
380,5.355158483263523,1.142,391.99213940690925
381,7.536319914889658,1.14,978.3598787523963
382,6.980081665202315,1.168,814.9504855221754
383,8.310341564790942,1.162,1379.460248012467
384,4.667993593627901,1.154,231.2383908405112
385,4.1033446607430255,1.172,130.421567741706
386,8.244728074520449,1.156,1509.2895788301123
387,7.876537763551368,1.149,1065.161328232828
388,10.97113467578918,1.176,2533.1985206299796
389,4.257276342570717,1.1849999999999998,162.50512823414275
390,7.052890558782271,1.1809999999999998,813.6254029720297
391,6.730391970382802,1.149,821.9333812365404
392,8.997646419042916,1.147,1972.8905051566123
393,7.567475508799498,1.178,1121.3016091208283
394,9.43094398137058,1.158,2182.063911345098
395,4.456169317794178,1.1749999999999998,177.72517460160824
396,6.2978558976348245,1.157,580.3483875442074
397,14.116312424831646,1.15,2550.0
398,14.947308892762177,1.1769999999999998,2550.0
399,5.579929388745406,1.16,348.485497553393
400,8.284942143650817,1.15,1406.8598565349052
401,11.714550018282925,1.152,2544.320814087267
402,6.145614947903312,1.1649999999999998,610.3344280968354
403,7.050984258770982,1.1809999999999998,820.3774437925495
404,15.186114249087675,1.1709999999999998,2550.0
405,11.06480507806118,1.1769999999999998,2539.627313931447
406,9.14974665664992,1.1669999999999998,2125.7987694169715
407,5.665252098351234,1.186,409.7381105712338
408,5.1370966038735135,1.155,275.6327155745868
409,14.659279542965884,1.186,2550.0
410,7.734305507328108,1.1769999999999998,1273.320041891783
411,12.884140256470602,1.148,2549.71081816111
412,5.588355365130767,1.137,346.77084701112835
413,6.108850128403732,1.16,643.3065877992019
414,19.350056390624513,1.1789999999999998,2550.0000000000005
415,8.282361332107477,1.176,1476.7933540649883
416,8.262944328422147,1.142,1379.9333128536869
417,4.2661599676126265,1.17,147.92655250724124
418,3.7687481814543746,1.161,130.93740915684563
419,3.8922156757839805,1.148,144.3316737720159
420,5.1857600384505815,1.16,329.3944736485009
421,10.137926367061409,1.1749999999999998,2486.1750928155316
422,8.729468593559503,1.156,1673.8341244347682
423,4.466635610391005,1.154,194.19567357830647
424,9.293285195509096,1.151,2157.3775334705447
425,7.766640432430484,1.1729999999999998,1042.6489403805638
426,4.779097285066842,1.164,240.74736776091177
427,8.452183301262226,1.14,1328.2488619838716
428,7.036817680443292,1.161,815.3032745941847
429,9.28529872066242,1.158,1846.0322263852204
430,11.55532457498175,1.1789999999999998,2533.099334774222
431,8.16761421827652,1.154,1366.4716146843643
432,10.304237806988668,1.178,2450.3789583993403
433,6.403331315360787,1.146,556.6915350505382
434,7.717987979362782,1.174,1183.6208859175294
435,8.443666775040919,1.142,1468.8710241055414
436,5.917199203739037,1.1789999999999998,591.6623459954194
437,12.966850345242296,1.159,2549.874266231499
438,15.539746764588317,1.158,2550.0
439,11.921215991825937,1.174,2548.5078501621124
440,9.117629463124926,1.147,2080.1675028279997
441,3.4956973761681414,1.148,104.67539313293263
442,1.4077608411767624,1.18,0.0
443,6.429146429692854,1.141,620.4015815779891
444,17.27973938201271,1.154,2550.0
445,3.432008774444325,1.157,58.331245266418065
446,9.83841468631951,1.161,2305.609716203064
447,10.461473350495316,1.1849999999999998,2495.575571516651
448,7.43467633402705,1.176,1015.4916023901103
449,2.9658169763872237,1.16,49.51349463822625
450,12.668948675043213,1.148,2548.351202180881
451,10.502940027908295,1.143,2489.4718828597215
452,2.2427871734968288,1.1829999999999998,0.0
453,10.26483587911629,1.153,2454.6222899773493
454,15.361142304444622,1.186,2550.0
455,8.021473364038865,1.166,1268.7479423580546
456,8.012462061464724,1.18,1437.8769193638716
457,8.494854386825217,1.161,1459.1739561050783
458,5.97701364317091,1.186,512.5799887669409
459,8.375644533287014,1.143,1352.2760503362206
460,5.055396298670548,1.168,286.36589307844673
461,13.073541003698608,1.164,2549.9158874805535
462,17.373147503955092,1.1749999999999998,2550.0
463,9.59210634782923,1.1769999999999998,2387.3286550606576
464,7.768934906562581,1.145,1292.3781165632574
465,13.117302730994131,1.178,2550.0
466,16.20720260840964,1.148,2550.0000000000005
467,7.890112578874168,1.151,1239.7202637898179
468,0.4837473749842592,1.148,0.0
469,15.354256588765866,1.141,2550.0
470,2.2773140773936773,1.158,0.0
471,13.719978000127785,1.1789999999999998,2550.0000000000005
472,5.700932244264397,1.1749999999999998,456.2530298589776
473,17.324123315030324,1.144,2550.0
474,7.054611581668859,1.172,961.5735661303395
475,5.1702520010456965,1.151,351.5628917266326
476,11.254070080264427,1.145,2530.414690016697
477,3.4195714629156577,1.148,75.25720689191824
478,4.826449211305051,1.1689999999999998,283.80317524545205
479,13.9666476023274,1.161,2549.9999999999995
480,11.818955107057072,1.1729999999999998,2548.4321474887197
481,10.471548637100263,1.174,2508.7862224226787
482,6.214934935417827,1.155,538.3836899341281
483,6.940636281630415,1.142,771.2954777568602
484,9.311237162131217,1.186,2199.3329509211626
485,3.9615178211870323,1.184,132.27859329486319
486,8.494798840200804,1.186,1558.1922198272216
487,6.720823006345354,1.156,798.27200184487
488,9.047327634279652,1.139,1880.0397473761343
489,11.011695763047227,1.15,2512.1763035667113
490,9.97885732688446,1.157,2441.661599772038
491,8.857307928379763,1.166,1849.8937508030408
492,9.824718946866222,1.1749999999999998,2295.1455554312392
493,10.117324907495126,1.153,2462.4375179274316
494,6.468477207093057,1.1749999999999998,677.9541167016911
495,6.070807405512616,1.148,461.0255991981354
496,11.413799503240417,1.14,2538.2968469204247
497,2.0830361260256343,1.168,0.0
498,8.361280673576127,1.151,1459.2395103553763
499,10.95617055434341,1.147,2501.841596467785
500,6.558678310501895,1.154,623.6955376841099
501,11.65197636394385,1.1729999999999998,2546.5120684224676
502,14.514192305946848,1.138,2550.0
503,12.420777271285095,1.162,2549.661961596855
504,9.828989286138356,1.166,2383.3822817489104
505,4.118161136391806,1.172,161.99884121768392
506,6.117436464686793,1.168,522.1158289586851
507,5.135777546166141,1.155,299.6266702090963
508,10.48419320789005,1.1809999999999998,2505.866571399814
509,4.430797827298283,1.16,233.7086038188263
510,12.00238992067505,1.1689999999999998,2546.1502472152115
511,7.5537218604322005,1.139,1114.9167345141543
512,9.635137880112435,1.156,2363.155337291067
513,4.712736889536784,1.149,205.3807955802573
514,10.976641212902363,1.184,2525.1111722703554
515,7.659261722259825,1.162,1197.3712810418306
516,8.271744299789926,1.155,1477.9780918204842
517,9.655763099120787,1.174,2380.304922268902
518,4.406131519517261,1.16,204.13703196155396
519,7.962746245283655,1.17,1201.49860805184
520,10.350880927879995,1.1749999999999998,2416.1261936421106
521,10.5003216404148,1.158,2470.816216308988
522,6.103047109028786,1.1809999999999998,647.632794139325
523,12.243954481208547,1.1629999999999998,2545.913092547459
524,5.375368305495644,1.144,379.74150049720936
525,8.254940865199448,1.141,1440.3203855594406
526,7.479575211917616,1.1789999999999998,937.698887665033
527,9.575547388447431,1.176,2054.685766590774
528,6.755525045561923,1.155,680.9315666724744
529,7.337610537448111,1.15,923.4509857396683
530,3.4080153704647778,1.1709999999999998,62.56306819283664
531,7.3022628365115665,1.1709999999999998,977.6803198735802
532,2.074513606572613,1.1809999999999998,0.0
533,10.015388048996279,1.16,2315.681739185941
534,10.597377700693308,1.1849999999999998,2520.5290342194235
535,8.93941458266332,1.174,1723.8872166238289
536,8.49645631175887,1.145,1555.2552430193505
537,6.895947783761935,1.1649999999999998,709.3914810381934
538,8.442771993325941,1.15,1395.984268626698
539,11.53780698290336,1.182,2545.8535382894606
540,4.679555620386998,1.1709999999999998,287.1687239336142
541,3.2373148069419666,1.161,51.437724567597016
542,3.5378064581694932,1.153,82.48174329400396
543,12.051746262506438,1.182,2546.1731212428112
544,7.580937573313906,1.144,1058.5936322153332
545,9.321792586150105,1.155,2018.1016723046896
546,6.611214833867726,1.1709999999999998,788.3090800725754
547,7.579287413344925,1.1669999999999998,1007.2070127963347
548,4.9387980620959055,1.1649999999999998,269.9512134386961
549,7.9126734938968655,1.17,1114.2720455893993
550,13.222093666842053,1.16,2550.0
551,12.268675963583709,1.159,2548.1305459092923
552,6.0186098587231704,1.178,574.9133463609483
553,6.76881245438321,1.145,854.1096211636825
554,9.81036427897184,1.1629999999999998,2397.659153946363
555,9.331674952725313,1.1749999999999998,1950.965302950628
556,8.667957972661563,1.141,1518.5092828567235
557,6.104806676535641,1.16,613.8319832107036
558,12.286815070685494,1.139,2547.9376989548077
559,4.239823854688007,1.139,133.27417560777184
560,10.033335488095608,1.156,2326.4385763936334
561,9.950560369346169,1.147,2307.9163396069953
562,17.449997299364988,1.1829999999999998,2550.0
563,11.785703632449026,1.159,2547.8634039130134
564,5.880445828311906,1.153,419.3649486323245
565,3.7650899013639942,1.16,130.36020475222776
566,11.013490321464944,1.1729999999999998,2509.0542809010517
567,2.5974344861501124,1.1789999999999998,13.226213839571614
568,12.467639515511003,1.174,2548.9683793793283
569,8.997756028247807,1.16,1675.0571483013562
570,3.6939880289232647,1.162,120.18378586535252
571,11.570539401091532,1.176,2546.4504362059315
572,1.702125654223221,1.1729999999999998,0.0
573,6.690869829226464,1.144,797.0954677338965
574,11.356409137636103,1.137,2509.98687315422
575,9.29151943021004,1.176,1960.610189690147
576,13.815083370056563,1.152,2550.0000000000005
577,4.306649425017615,1.164,215.7362937611841
578,12.77309354003469,1.146,2549.9111522701296
579,5.976871534233154,1.143,584.0531548890324
580,5.306804729881584,1.15,290.1074502734674
581,8.907353845237479,1.184,1951.9840679898803
582,5.601558251152716,1.1849999999999998,444.9449263462679
583,10.614941312142685,1.146,2491.925503006271
584,2.4267275996684345,1.141,0.0
585,9.41861983454025,1.151,2301.042706887904
586,9.840116878015838,1.152,2393.4792829688067
587,16.486431968383492,1.157,2550.0
588,12.972410045071875,1.184,2550.0
589,1.4864397561218636,1.159,0.0
590,11.959222059757538,1.146,2536.2409606542647
591,3.6214513393372516,1.146,74.98736705620072
592,9.490593981569162,1.151,2309.228836263011
593,3.3564565585779107,1.17,76.76663613724777
594,8.307396630469924,1.137,1506.384327121532
595,9.69610891218241,1.16,2280.292268534239
596,6.5799325138750415,1.153,626.4437490398175
597,11.323526450649306,1.1769999999999998,2538.128418949304
598,3.834671889560342,1.143,112.61939616128043
